Host Listings Count,Neighbourhood Group Cleansed,Latitude,Longitude,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Availability 30,Availability 60,Availability 90,Availability 365,Number of Reviews,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Cancellation Policy,Calculated host listings count,Reviews per Month,Name_Len,Name_Lang,Summary_Len,Summary_Lang,Space_Len,Space_Lang,Description_Len,Description_Lang,is_Thumbnail,is_HostAbout,is_ResponseInHours,Num_Host_Verifications,is_EntireHome,is_Bed,is_UpdatedToday
6.0,Centro,40.42180506372987,-3.702690321141972,Apartment,PrivateRoom,2,1.0,1.0,1.0,35.0,,,1,15,3,7,33,57,332,45,96.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,6.0,0.89,33,False,355,False,1000,True,999,True,True,True,True,5,False,True,False
1.0,Centro,40.427231559239154,-3.704810106398053,Apartment,EntireHome,4,1.0,1.0,2.0,100.0,150.0,40.0,1,5,2,4,34,64,339,3,100.0,10.0,10.0,9.0,10.0,10.0,10.0,strict,1.0,0.27,25,False,164,True,441,False,177,True,True,False,True,2,True,True,False
1.0,Centro,40.42417499825886,-3.702664822451621,Apartment,PrivateRoom,1,1.0,1.0,1.0,45.0,,5.0,1,15,3,0,0,0,0,1,100.0,8.0,8.0,10.0,10.0,10.0,10.0,moderate,1.0,0.05,28,True,209,True,0,False,209,True,True,True,False,4,False,True,False
5.0,Centro,40.42897902413328,-3.7145251616752057,Apartment,EntireHome,6,1.0,2.0,3.0,70.0,200.0,45.0,2,18,3,15,45,75,350,0,,,,,,,,strict,4.0,,49,True,304,True,0,False,304,True,True,True,True,4,True,True,False
32.0,Centro,40.42350666621152,-3.706077488325129,Apartment,PrivateRoom,2,1.0,1.0,1.0,20.0,,10.0,1,7,1,15,45,71,346,62,79.0,9.0,8.0,9.0,9.0,10.0,8.0,moderate,3.0,6.24,35,False,289,True,538,True,1000,True,True,True,True,4,False,True,False
10.0,Centro,40.4213849097511,-3.706492684962605,House,PrivateRoom,2,1.0,1.0,1.0,27.0,,7.0,2,15,1,2,14,20,284,123,83.0,9.0,9.0,8.0,8.0,10.0,9.0,moderate,10.0,6.06,30,False,127,True,999,True,1000,True,True,False,True,2,False,True,False
2.0,Centro,40.42458553956448,-3.704084472690424,Other,PrivateRoom,3,1.0,1.0,2.0,24.0,,,2,10,1,19,48,78,353,4,95.0,9.0,8.0,9.0,10.0,10.0,9.0,flexible,2.0,1.25,25,False,105,False,100,False,333,False,True,True,False,5,False,True,False
1.0,Centro,40.42650705370885,-3.700456745114864,Apartment,PrivateRoom,2,1.0,1.0,1.0,74.0,93.0,15.0,1,0,1,20,50,77,352,8,95.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,0.37,28,True,217,True,0,False,217,True,True,False,False,4,False,True,False
3.0,Centro,40.420110490218754,-3.698915199489551,Other,PrivateRoom,2,3.0,3.0,3.0,85.0,,,1,0,1,15,45,75,165,0,,,,,,,,flexible,3.0,,16,False,117,False,0,False,117,False,True,False,False,2,False,True,True
4.0,Centro,40.422696125991216,-3.696644501197431,Apartment,EntireHome,2,1.0,0.0,1.0,50.0,100.0,30.0,1,0,3,6,16,29,298,150,94.0,10.0,9.0,10.0,9.0,10.0,9.0,moderate,3.0,3.59,25,False,292,False,300,False,601,False,True,True,True,4,True,True,False
5.0,Centro,40.42503594110832,-3.7005469735679695,Other,SharedRoom,6,2.0,1.0,4.0,130.0,100.0,50.0,4,20,1,0,23,40,291,2,90.0,9.0,10.0,10.0,10.0,10.0,9.0,flexible,5.0,0.17,34,False,237,False,100,True,698,True,True,False,True,3,False,True,False
1.0,Centro,40.42508508535172,-3.696454537518313,Apartment,EntireHome,4,1.0,1.0,1.0,55.0,,20.0,1,15,1,5,8,22,72,17,94.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,0.85,30,False,240,False,791,False,1000,False,True,True,True,5,True,True,False
164.0,Centro,40.42264727070455,-3.69927180410432,Apartment,EntireHome,7,2.0,3.0,4.0,110.0,200.0,60.0,2,10,2,15,31,52,323,9,93.0,10.0,10.0,9.0,9.0,10.0,10.0,strict,145.0,1.29,39,True,221,False,421,False,643,False,True,True,True,3,True,True,True
3.0,Centro,40.42131887467451,-3.699766095547264,Apartment,EntireHome,2,1.0,1.0,1.0,72.0,120.0,30.0,1,0,4,4,5,12,98,130,98.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,3.0,2.5,30,True,249,True,942,True,1000,True,True,True,True,5,True,True,True
10.0,Centro,40.42511569466652,-3.699975279554948,Apartment,EntireHome,3,1.0,2.0,2.0,45.0,,25.0,1,0,2,15,36,63,272,2,80.0,8.0,10.0,9.0,10.0,10.0,9.0,strict,9.0,0.18,32,True,242,False,124,False,735,False,False,False,True,3,True,True,True
2.0,Centro,40.42015643918328,-3.701182117574633,Apartment,PrivateRoom,2,1.0,1.0,1.0,35.0,,15.0,1,15,5,2,28,58,83,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,1.0,35,False,302,False,525,False,1000,False,True,True,True,3,False,True,False
1.0,Centro,40.42029717417783,-3.697647720933369,Apartment,PrivateRoom,2,1.0,1.0,1.0,30.0,100.0,20.0,1,0,2,0,0,19,19,0,,,,,,,,strict,1.0,,26,False,249,False,283,False,739,False,True,False,True,5,False,True,False
5.0,Centro,40.420937691040976,-3.701034441054343,Apartment,EntireHome,3,1.0,0.0,2.0,125.0,200.0,20.0,1,35,2,5,16,29,98,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,4.0,0.29,50,True,216,True,401,False,1000,False,False,False,True,4,True,False,True
1.0,Centro,40.42030895609594,-3.6964277655454656,Apartment,PrivateRoom,1,1.0,1.0,1.0,18.0,,,1,0,1,0,0,0,0,2,90.0,9.0,10.0,10.0,10.0,10.0,9.0,flexible,1.0,0.24,21,True,308,False,0,False,308,False,True,False,False,3,False,True,False
2.0,Centro,40.423576501057646,-3.697246755504597,House,PrivateRoom,2,1.0,1.0,1.0,36.0,80.0,,1,0,2,6,9,9,72,96,94.0,10.0,9.0,10.0,10.0,10.0,10.0,moderate,2.0,2.23,34,False,0,False,1000,False,1000,False,True,True,False,4,False,True,False
1.0,Centro,40.42152560293942,-3.695613434547749,Apartment,EntireHome,4,2.0,2.0,3.0,160.0,,,2,40,2,26,56,81,356,2,100.0,10.0,10.0,9.0,10.0,10.0,8.0,flexible,1.0,0.12,23,False,182,False,0,False,182,False,False,False,False,3,True,True,False
4.0,Centro,40.423431488818,-3.700086195350061,Apartment,PrivateRoom,2,1.0,1.0,1.0,19.0,,20.0,1,10,1,4,34,64,339,11,91.0,10.0,10.0,9.0,9.0,10.0,10.0,flexible,3.0,0.29,19,False,198,False,169,True,1000,True,True,True,True,3,False,True,False
1.0,Centro,40.42555584884768,-3.70066677944618,Apartment,EntireHome,6,2.0,2.0,3.0,75.0,150.0,30.0,2,10,3,6,15,37,258,85,95.0,10.0,9.0,10.0,10.0,10.0,9.0,strict,1.0,1.57,30,True,97,True,1000,True,1000,True,True,True,True,5,True,True,False
4.0,Centro,40.42479446928591,-3.7059161477408873,Apartment,EntireHome,3,1.0,0.0,2.0,40.0,100.0,20.0,2,5,2,5,18,35,293,28,89.0,10.0,9.0,9.0,10.0,10.0,9.0,moderate,4.0,4.62,40,True,231,True,592,True,1000,True,True,True,True,5,True,True,False
3.0,Centro,40.40939843443371,-3.6975842036483457,Apartment,PrivateRoom,2,1.0,1.0,1.0,34.0,300.0,20.0,1,6,2,0,11,41,316,4,95.0,10.0,10.0,10.0,10.0,10.0,9.0,moderate,2.0,0.67,33,False,222,False,793,True,793,True,True,True,False,5,False,True,False
38.0,Centro,40.41210987738101,-3.6996164102059175,Apartment,PrivateRoom,1,2.0,1.0,1.0,32.0,200.0,30.0,1,0,7,0,6,36,311,0,,,,,,,,strict,38.0,,47,False,336,False,35,False,1000,False,True,True,False,7,False,True,False
5.0,Centro,40.41144719061066,-3.6998066972720975,House,PrivateRoom,2,0.5,1.0,1.0,30.0,,10.0,1,10,15,0,25,45,135,68,94.0,9.0,9.0,10.0,10.0,10.0,9.0,strict,5.0,2.09,30,False,248,True,717,True,1000,True,True,True,True,4,False,True,False
5.0,Centro,40.413052972868456,-3.700903521899732,Apartment,EntireHome,16,3.0,5.0,14.0,200.0,300.0,60.0,9,20,1,0,6,13,209,56,98.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,3.0,5.89,41,True,296,True,999,True,1000,True,True,True,True,5,True,True,True
1.0,Centro,40.40676736021248,-3.70384044722686,Apartment,EntireHome,3,1.0,1.0,3.0,54.0,300.0,,2,15,2,13,28,58,333,23,79.0,8.0,8.0,9.0,9.0,9.0,8.0,moderate,1.0,0.75,30,False,239,False,88,False,677,False,False,False,False,3,True,True,False
1.0,Centro,40.40834115151721,-3.694760546575237,Apartment,PrivateRoom,2,1.0,1.0,1.0,25.0,,,1,5,1,10,34,64,154,13,90.0,9.0,9.0,9.0,9.0,10.0,9.0,flexible,1.0,4.64,34,False,236,False,77,False,377,False,True,False,False,4,False,True,False
1.0,Centro,40.40708781222658,-3.6987356015278343,Apartment,EntireHome,4,1.0,0.0,2.0,65.0,,15.0,2,10,2,5,5,5,256,9,91.0,9.0,9.0,9.0,10.0,9.0,9.0,moderate,1.0,0.47,35,False,241,False,334,False,1000,False,False,False,True,5,True,True,False
2.0,Centro,40.408298974566144,-3.700065192036184,Apartment,EntireHome,4,1.0,1.0,3.0,50.0,,10.0,2,15,2,19,49,79,169,2,70.0,9.0,9.0,10.0,10.0,9.0,8.0,flexible,2.0,0.61,30,False,253,False,30,False,416,False,False,False,True,4,True,True,False
1.0,Centro,40.40790796904496,-3.707003076729886,Apartment,EntireHome,2,1.0,0.0,1.0,48.0,,20.0,1,0,2,0,0,0,260,0,,,,,,,,moderate,1.0,,30,False,250,False,0,False,250,False,False,False,True,2,True,False,False
5.0,Centro,40.40996059947083,-3.7009693953935496,Apartment,PrivateRoom,1,1.0,1.0,1.0,22.0,,8.0,1,0,1,21,46,76,76,2,90.0,9.0,7.0,9.0,8.0,9.0,7.0,flexible,5.0,1.5,30,False,96,False,0,False,96,False,True,True,True,4,False,True,False
3.0,Centro,40.41353898233007,-3.70649552039836,Apartment,EntireHome,4,1.0,1.0,2.0,67.0,200.0,30.0,3,0,1,3,20,48,323,28,95.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,3.0,2.58,35,False,249,True,670,True,1000,True,True,False,True,6,True,True,True
114.0,Centro,40.41242795387662,-3.705669666647099,Apartment,PrivateRoom,2,2.0,1.0,1.0,23.0,,15.0,1,5,10,0,0,6,281,0,,,,,,,,strict,97.0,,30,True,385,False,222,False,999,False,True,True,True,4,False,True,False
5.0,Centro,40.40903189900875,-3.7001291450702496,Apartment,PrivateRoom,3,1.0,1.0,1.0,30.0,,,2,14,2,4,4,5,5,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,flexible,3.0,0.66,29,True,185,True,405,True,1000,True,True,True,True,4,False,True,False
5.0,Centro,40.41062591744671,-3.7081309995900256,Apartment,EntireHome,5,1.0,1.0,3.0,55.0,,,2,5,1,6,6,6,55,27,87.0,9.0,8.0,10.0,10.0,10.0,9.0,strict,5.0,2.65,33,True,219,True,888,False,1000,False,True,True,True,5,True,True,False
4.0,Centro,40.40674742129694,-3.7109789764495713,Apartment,EntireHome,6,1.0,1.0,4.0,60.0,,,2,10,1,17,34,56,316,3,80.0,9.0,8.0,10.0,10.0,10.0,8.0,moderate,4.0,1.29,35,False,623,False,322,False,1000,False,True,False,True,4,True,True,False
6.0,Centro,40.40844107339744,-3.7000349843770906,Apartment,EntireHome,2,1.0,1.0,1.0,29.0,150.0,30.0,1,0,2,3,9,18,106,59,84.0,9.0,9.0,9.0,9.0,9.0,9.0,moderate,5.0,3.67,33,False,241,False,144,False,1000,False,True,True,True,3,True,True,True
4.0,Centro,40.40955166778793,-3.704756421204436,House,EntireHome,5,1.0,2.0,3.0,50.0,100.0,25.0,2,20,2,3,6,23,296,65,83.0,8.0,8.0,9.0,9.0,9.0,8.0,moderate,4.0,3.87,28,False,231,False,640,False,1000,False,False,True,True,4,True,True,False
1.0,Centro,40.41090583772156,-3.6998525269184905,Apartment,EntireHome,4,1.0,2.0,3.0,78.0,120.0,25.0,1,0,2,1,2,11,238,26,97.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,6.24,35,False,215,False,621,False,1000,False,True,True,True,3,True,True,False
12.0,Centro,40.410346900004924,-3.702248028789065,Apartment,EntireHome,4,1.0,1.0,1.0,85.0,,,2,5,4,0,0,0,275,7,94.0,9.0,9.0,9.0,9.0,9.0,9.0,strict,3.0,0.43,33,True,129,True,577,True,129,True,False,True,True,5,True,True,True
1.0,Centro,40.410168139552056,-3.7000696660000303,Apartment,EntireHome,3,1.0,1.0,1.0,50.0,,14.0,1,0,2,0,0,0,0,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,1.03,28,False,498,False,264,False,1000,False,True,False,False,3,True,False,False
2.0,Centro,40.40966075420514,-3.702014877471173,Loft,EntireHome,4,1.0,1.0,2.0,80.0,,20.0,2,0,3,10,25,55,111,7,97.0,10.0,9.0,10.0,10.0,9.0,9.0,strict,2.0,0.39,31,True,308,True,263,False,1000,False,False,True,True,3,True,True,False
68.0,Tetuan,40.45731503608559,-3.691515313704632,Apartment,EntireHome,4,1.5,2.0,4.0,207.0,,250.0,1,0,30,0,0,0,7,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,39.0,0.81,44,True,429,True,507,True,1000,True,False,False,True,4,True,True,False
2.0,Tetuan,40.462244254331765,-3.694551676607575,Apartment,EntireHome,3,1.0,2.0,2.0,50.0,,,1,0,14,0,0,16,16,0,,,,,,,,flexible,2.0,,35,True,451,True,140,True,1000,True,True,True,True,6,True,True,False
2.0,Chamberi,40.44266080865463,-3.714414959345416,Apartment,EntireHome,4,1.0,1.0,4.0,69.0,100.0,40.0,2,15,2,11,12,22,286,15,99.0,10.0,10.0,10.0,10.0,9.0,10.0,moderate,2.0,4.64,42,False,465,False,1000,False,999,False,True,False,True,4,True,True,False
2.0,Chamberi,40.44670585537733,-3.7097631278202927,Apartment,PrivateRoom,1,1.0,1.0,1.0,35.0,,,1,0,1,0,0,5,96,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,2.0,1.0,34,True,276,False,0,False,779,False,True,False,True,3,False,True,False
1.0,Chamberi,40.44477473022407,-3.70817278830291,Apartment,EntireHome,4,1.0,1.0,2.0,250.0,,,1,0,1,30,60,90,365,0,,,,,,,,flexible,1.0,,34,False,270,False,0,False,270,False,True,False,False,4,True,True,False
11.0,Chamberi,40.43988852534232,-3.706659650717728,Apartment,EntireHome,5,1.0,1.0,3.0,49.0,,30.0,3,10,3,15,45,75,350,0,,,,,,,,strict,7.0,,37,True,318,False,0,False,318,False,False,True,True,4,True,True,False
4.0,Chamberi,40.440812067438586,-3.717336349686694,Apartment,PrivateRoom,2,1.0,1.0,1.0,30.0,,,1,0,2,0,21,38,313,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,2.0,0.34,35,True,95,True,366,True,1000,True,True,True,True,7,False,True,False
3.0,Chamberi,40.44285589531259,-3.705407541442041,Apartment,EntireHome,4,1.0,2.0,4.0,74.0,450.0,30.0,2,12,2,4,7,10,89,45,99.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,2.0,2.94,35,True,250,True,999,True,1000,True,True,True,True,4,True,True,True
36.0,Tetuan,40.47199757776176,-3.693100451050166,Apartment,EntireHome,4,1.0,1.0,1.0,52.0,150.0,,1,0,2,0,0,0,3,8,75.0,7.0,9.0,8.0,8.0,7.0,8.0,moderate,26.0,0.16,28,True,83,True,179,True,1000,True,False,True,False,5,True,True,False
1.0,Tetuan,40.46205435993836,-3.699543162907,Apartment,EntireHome,3,1.0,0.0,1.0,35.0,,,1,0,1,9,18,18,18,6,90.0,9.0,9.0,10.0,10.0,9.0,10.0,flexible,1.0,4.5,48,False,344,False,0,False,344,False,True,False,True,3,True,True,True
1.0,Tetuan,40.46032661147591,-3.7092779617449634,Apartment,PrivateRoom,2,1.0,1.0,1.0,22.0,,,1,6,1,7,37,67,342,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,0.82,46,False,494,False,167,True,901,True,True,False,False,5,False,True,False
5.0,Tetuan,40.460071699806576,-3.699179557670504,Apartment,PrivateRoom,4,1.5,1.0,4.0,180.0,,,1,0,2,3,6,23,194,1,100.0,8.0,10.0,10.0,10.0,6.0,10.0,flexible,4.0,0.36,39,False,207,False,0,False,207,False,True,False,True,3,False,True,False
1.0,Tetuan,40.45879965365839,-3.7035979465495976,Apartment,EntireHome,4,1.0,1.0,3.0,30.0,,10.0,2,10,2,0,0,15,101,0,,,,,,,,moderate,1.0,,34,False,472,False,916,False,1000,False,True,True,True,6,True,True,False
3.0,Chamberi,40.43755764111273,-3.7158783895466616,Apartment,PrivateRoom,2,1.0,1.0,1.0,20.0,100.0,5.0,1,0,1,0,0,0,95,1,80.0,10.0,8.0,8.0,6.0,10.0,8.0,flexible,3.0,0.15,24,False,83,False,0,False,83,False,True,False,False,6,False,True,False
1.0,Chamberi,40.43661151183073,-3.71346603063454,Apartment,PrivateRoom,1,2.0,1.0,1.0,15.0,,,1,0,1,7,37,67,157,7,97.0,10.0,10.0,10.0,10.0,10.0,9.0,flexible,1.0,1.11,33,False,364,False,465,False,1000,False,True,False,True,8,False,True,True
1.0,Chamberi,40.43413159578347,-3.714721628550607,Apartment,EntireHome,2,1.0,1.0,1.0,85.0,,,1,0,1,22,52,82,357,8,67.0,7.0,6.0,8.0,8.0,9.0,8.0,flexible,1.0,0.52,29,False,288,False,0,False,288,False,True,False,False,2,True,True,False
2.0,Chamberi,40.43863119836153,-3.713716132786873,Apartment,PrivateRoom,2,1.0,1.0,1.0,32.0,,,1,10,1,7,34,62,337,97,92.0,9.0,9.0,9.0,10.0,9.0,9.0,strict,2.0,2.08,34,False,0,False,1000,True,1000,True,True,True,True,4,False,True,False
1.0,Chamberi,40.43608173395915,-3.7115864776009775,Apartment,EntireHome,2,1.0,2.0,2.0,59.0,,25.0,1,0,2,6,18,48,323,17,87.0,9.0,10.0,10.0,10.0,9.0,9.0,moderate,1.0,0.69,29,False,238,False,314,False,999,False,True,True,True,4,True,True,False
1.0,Chamberi,40.43109572032065,-3.709608855405055,Apartment,PrivateRoom,1,1.0,1.0,1.0,40.0,,,1,0,1,20,26,56,331,0,,,,,,,,flexible,1.0,,26,True,403,True,188,True,1000,True,True,False,False,3,False,True,False
164.0,Chamberi,40.432226720825184,-3.7115460348624127,Apartment,EntireHome,6,2.0,2.0,4.0,100.0,200.0,60.0,2,10,2,13,13,13,258,2,60.0,7.0,8.0,6.0,7.0,9.0,7.0,strict,145.0,0.09,33,True,239,True,1000,True,999,True,True,True,True,3,True,True,True
1.0,Chamartin,40.44255710429973,-3.676432211063538,Apartment,EntireHome,4,1.5,2.0,2.0,145.0,300.0,30.0,4,15,2,0,6,36,92,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,strict,1.0,0.15,33,False,237,False,315,False,999,False,True,False,False,5,True,True,False
1.0,Chamartin,40.44382615101673,-3.675465703074044,Apartment,EntireHome,4,1.5,2.0,4.0,99.0,300.0,50.0,2,10,3,3,30,60,335,4,87.0,10.0,10.0,10.0,10.0,9.0,9.0,strict,1.0,0.36,34,False,247,False,224,False,908,False,True,False,True,3,True,True,True
1.0,Chamartin,40.45677665202438,-3.676680556762831,Apartment,EntireHome,4,1.0,1.0,3.0,45.0,,40.0,2,10,2,0,8,38,83,9,93.0,10.0,9.0,10.0,10.0,10.0,10.0,moderate,1.0,1.08,29,False,345,False,371,False,1000,False,True,True,True,4,True,True,False
1.0,Chamartin,40.45799869643577,-3.680175892645996,Apartment,EntireHome,4,1.0,2.0,3.0,70.0,,10.0,1,0,2,0,0,0,96,1,80.0,10.0,10.0,10.0,10.0,10.0,8.0,flexible,1.0,0.04,34,False,246,False,208,True,208,True,False,False,False,4,True,True,False
3.0,Chamartin,40.454916746474254,-3.6663963957888224,House,EntireHome,6,1.0,2.0,3.0,60.0,100.0,40.0,2,10,1,10,40,70,161,1,60.0,6.0,8.0,10.0,10.0,10.0,6.0,moderate,2.0,0.68,25,True,217,False,849,False,1000,False,True,False,False,2,True,True,False
4.0,Chamartin,40.46263583991478,-3.6842714842126782,Apartment,EntireHome,2,1.0,0.0,1.0,80.0,,,1,0,2,18,48,78,353,8,90.0,10.0,9.0,10.0,10.0,10.0,10.0,flexible,4.0,0.91,41,True,381,True,0,False,381,True,False,False,False,5,True,True,True
6.0,Chamartin,40.46404976631685,-3.6817667505508727,Apartment,EntireHome,2,1.0,1.0,1.0,110.0,300.0,85.0,1,0,7,6,36,66,341,0,,,,,,,,strict,4.0,,46,True,159,True,400,True,1000,True,True,True,True,7,True,True,False
1.0,Chamartin,40.467472130742735,-3.678140777080241,Other,PrivateRoom,2,1.0,1.0,1.0,28.0,,10.0,1,15,3,0,0,0,0,4,95.0,10.0,10.0,10.0,10.0,9.0,9.0,moderate,1.0,0.13,31,True,194,True,999,True,1000,True,True,True,False,4,False,True,False
1.0,Chamartin,40.45961906466989,-3.678257708558063,Apartment,EntireHome,2,1.0,0.0,1.0,45.0,,,1,0,1,8,19,39,39,3,93.0,9.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,3.0,40,False,499,False,331,False,1000,False,True,False,True,3,True,True,False
1.0,Tetuan,40.45166287132499,-3.694250091585848,Apartment,EntireHome,4,1.0,2.0,2.0,68.0,,19.0,1,0,2,4,25,46,127,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,5.0,44,False,468,True,734,True,1000,True,True,False,True,6,True,True,True
3.0,Tetuan,40.44768628887627,-3.7026889895084345,Apartment,EntireHome,4,1.0,1.0,2.0,65.0,200.0,30.0,1,0,3,11,13,35,120,41,97.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,3.0,2.75,20,False,191,False,0,False,537,False,True,True,False,4,True,True,False
1.0,Tetuan,40.46249865629199,-3.6962539196534583,House,EntireHome,9,3.0,4.0,7.0,195.0,,,1,0,2,13,28,43,309,36,99.0,10.0,10.0,10.0,10.0,9.0,10.0,moderate,1.0,3.36,40,False,473,False,243,False,1000,False,True,False,True,4,True,True,False
1.0,Tetuan,40.45790477388743,-3.695881337465222,House,PrivateRoom,2,1.0,1.0,1.0,25.0,,,1,20,2,0,0,0,0,2,80.0,10.0,10.0,10.0,10.0,8.0,8.0,flexible,1.0,0.24,35,True,230,True,0,False,230,True,True,True,False,6,False,True,False
1.0,Tetuan,40.45924799102728,-3.693617624735488,Apartment,EntireHome,3,1.0,1.0,2.0,139.0,300.0,20.0,2,15,1,23,53,83,358,20,98.0,10.0,10.0,10.0,10.0,9.0,10.0,strict,1.0,1.48,48,True,436,True,988,True,1000,True,True,False,True,5,True,True,True
4.0,Salamanca,40.4320876286974,-3.671920391778716,Apartment,PrivateRoom,1,1.5,1.0,1.0,14.0,,,1,0,2,5,11,12,236,47,91.0,9.0,9.0,9.0,9.0,9.0,9.0,flexible,4.0,5.6,50,True,245,True,83,False,880,False,True,False,True,4,False,True,False
1.0,Salamanca,40.43648642515849,-3.675415840786495,Apartment,EntireHome,4,1.0,2.0,3.0,45.0,,,1,0,12,3,7,7,263,34,93.0,10.0,9.0,10.0,10.0,10.0,9.0,flexible,1.0,0.97,48,True,274,True,999,True,1000,True,True,True,False,3,True,True,True
34.0,Salamanca,40.43464088441722,-3.671696448685522,Apartment,PrivateRoom,2,1.0,1.0,1.0,19.0,,,1,17,1,0,0,0,249,15,80.0,8.0,8.0,9.0,9.0,9.0,8.0,strict,33.0,0.44,34,False,244,False,1000,True,1000,True,True,True,True,5,False,True,False
4.0,Salamanca,40.434384206418045,-3.672311827239215,House,EntireHome,4,1.0,2.0,2.0,70.0,,24.0,2,10,3,0,0,0,97,2,70.0,9.0,7.0,9.0,10.0,10.0,8.0,moderate,4.0,0.55,49,False,258,False,0,False,459,False,True,False,True,6,True,True,False
1.0,Salamanca,40.43535342343516,-3.674441535504561,Apartment,PrivateRoom,2,2.0,1.0,1.0,35.0,,,1,5,1,0,2,32,32,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,1.04,42,False,460,False,0,False,460,False,True,False,True,3,False,True,False
1.0,Salamanca,40.4352487816688,-3.664342394431268,Apartment,EntireHome,4,1.0,1.0,2.0,52.0,,,1,0,2,0,0,0,250,3,60.0,10.0,10.0,10.0,10.0,8.0,6.0,flexible,1.0,0.99,47,False,351,False,251,False,877,False,True,False,True,7,True,True,False
1.0,Salamanca,40.43068834761648,-3.666550261684234,Apartment,PrivateRoom,2,1.0,1.0,2.0,48.0,100.0,18.0,1,10,1,30,60,90,90,1,100.0,6.0,10.0,10.0,10.0,10.0,8.0,flexible,1.0,0.06,34,True,248,True,637,True,999,True,False,True,False,5,False,True,False
3.0,Salamanca,40.43606611259226,-3.672971627442545,Apartment,PrivateRoom,2,1.0,1.0,2.0,20.0,,,1,18,1,7,37,64,64,3,87.0,9.0,8.0,10.0,10.0,9.0,10.0,strict,3.0,0.94,20,False,496,False,0,False,756,False,True,True,True,3,False,True,False
2.0,Salamanca,40.433571877224864,-3.674879707133605,Apartment,PrivateRoom,2,1.0,1.0,2.0,29.0,100.0,40.0,1,15,2,10,33,63,338,40,93.0,9.0,10.0,10.0,10.0,10.0,9.0,strict,2.0,0.79,35,False,251,False,1000,False,1000,False,True,True,True,5,False,True,True
164.0,Salamanca,40.43087407788442,-3.674132003913003,Apartment,EntireHome,8,2.0,2.0,6.0,100.0,400.0,60.0,2,10,2,12,28,49,298,19,94.0,10.0,10.0,9.0,9.0,9.0,9.0,strict,145.0,0.76,27,False,149,True,1000,True,1000,True,False,True,True,3,True,True,True
3.0,Salamanca,40.43401087888118,-3.679041437213479,Apartment,EntireHome,5,1.0,2.0,5.0,90.0,200.0,45.0,4,15,4,2,8,14,286,7,100.0,10.0,10.0,10.0,10.0,10.0,9.0,moderate,1.0,1.19,50,True,491,True,999,True,1000,True,False,True,True,4,True,True,True
2.0,Salamanca,40.43346485161409,-3.685325399354909,House,PrivateRoom,2,1.0,1.0,1.0,80.0,,,1,0,2,2,32,62,337,13,95.0,9.0,10.0,10.0,10.0,10.0,9.0,flexible,1.0,0.53,34,False,233,False,102,False,600,False,True,True,True,3,False,True,True
1.0,Chamartin,40.44453199352732,-3.678604884729331,Apartment,PrivateRoom,1,1.0,1.0,1.0,40.0,,,1,0,1,30,60,90,365,0,,,,,,,,flexible,1.0,,35,False,250,False,345,False,1000,False,False,True,False,3,False,True,False
1.0,Chamartin,40.440997856997946,-3.6782839629555473,House,PrivateRoom,2,1.0,1.0,1.0,50.0,,,1,0,1,22,52,82,357,0,,,,,,,,moderate,1.0,,50,False,250,False,34,False,609,False,True,False,False,3,False,True,True
1.0,Chamartin,40.44219035236341,-3.671604660228171,House,PrivateRoom,2,2.0,1.0,1.0,35.0,,,1,0,1,14,39,67,342,48,91.0,9.0,9.0,10.0,10.0,9.0,9.0,flexible,1.0,3.06,30,False,119,False,39,False,338,False,True,False,True,3,False,True,False
1.0,Chamartin,40.44354354381669,-3.672797039504865,Apartment,PrivateRoom,1,1.0,1.0,1.0,20.0,,,1,0,1,0,10,40,130,34,94.0,10.0,9.0,9.0,10.0,9.0,9.0,flexible,1.0,2.49,17,False,139,True,19,False,252,True,True,False,False,4,False,False,False
